0
0
452
-26,0.04935596146299429
-25,0.03582422406400591
-24,-0.029003816289541996
-23,-0.04522169587219179
-22,0.05184599494487463
-21,0.12552089787074383
-20,-0.001719322377830533
-19,-0.20437068738440037
-18,-0.0989730909165281
-17,0.23678380893992035
-16,0.2545973450597613
-15,-0.23533860612355273
-14,-0.4766119842356669
-13,0.08515255459884247
-12,0.6905650810586251
-11,0.1771214297719444
-10,-0.8782624230942655
-9,-0.6992290379387166
-8,0.8781519017748084
-7,1.3373293397400707
-6,-0.6969886305668075
-5,-2.3764127996005846
-4,0.07745948859946872
-3,4.35725767367951
-2,1.5943871388149513
-1,-14.301398002179182
0,-38.02985527490159
1,-56.46724024162
2,-61.890576175373475
3,-59.33874379599425
4,-58.66491209404118
5,-60.50376560860541
6,-53.94312233087903
7,-30.46261309559389
8,2.110735424236327
9,24.204481009787177
10,24.7978224047585
11,13.99614513688223
12,11.742909445074416
13,25.346614673801884
14,43.34904448807591
15,52.142743479447546
16,53.33801958371948
17,59.4589294841157
18,76.2117610733165
19,93.47478472673185
20,97.0023254026551
21,80.83624692829531
22,50.23798152858352
23,13.122941051215857
24,-23.05032984993273
25,-50.204292641906996
26,-62.09122342846607
27,-60.98202235819775
28,-57.91240530329335
29,-62.509609281695575
30,-73.13194659495034
31,-80.61873606649947
32,-81.35404411141793
33,-81.46819235740391
34,-85.93926774680943
35,-90.62701592487599
36,-93.5101105382803
37,-108.15425631808468
38,-145.01273080395868
39,-167.17349697322703
40,-81.90255152723898
41,188.63249043229678
42,610.7092220335969
43,1025.7945138748378
44,1254.6698404200638
45,1222.430674214587
46,986.7631863559865
47,664.4578322193912
48,352.9906108870223
49,112.0133971795203
50,-24.850762274681706
51,-56.95606031138927
52,-28.059503362198694
53,-0.4777391103924218
54,-5.096961812948614
55,-25.395884870875108
56,-33.01687664840708
57,-25.28635295642895
58,-19.703390561260747
59,-24.35401176672446
60,-29.27894100616732
61,-24.573755027442832
62,-13.217182917570685
63,-2.9011896356466207
64,5.282397243676184
65,14.543806349032954
66,24.648068257510626
67,32.3529130794328
68,37.76895039611651
69,44.80911888150044
70,55.762529942883496
71,67.96384612325377
72,78.19689943992597
73,86.01187906216464
74,94.6861085497797
75,106.41281709363241
76,121.71192732786983
77,139.26107785030106
78,157.48014442565957
79,175.39110587992113
80,192.65239019537472
81,209.56839077782922
82,227.67809276600548
83,250.19491467266275
84,279.8621799331199
85,315.705287814189
86,352.76334148603013
87,386.6243060610506
88,417.8995351979557
89,450.97887571587245
90,488.17717136352627
91,526.7773820979028
92,562.1622470119313
93,592.1933471962208
94,617.5208705374531
95,639.1460552831064
96,656.9660790297183
97,669.7982819272696
98,674.4919603107036
99,665.3728952429942
100,637.0523868179306
101,589.5747267263799
102,529.3880925927319
103,464.29874333192197
104,398.0662287710404
105,330.96665415186885
106,264.5163576742681
107,203.0309864409342
108,150.3595311960914
109,106.71440670477386
110,70.27243788741077
111,40.476736437768636
112,18.21131511130135
113,2.8952494106793054
114,-8.636391632234112
115,-19.376966745455622
116,-29.137130902427092
117,-35.47455462456005
118,-37.371470076647476
119,-36.77388345976619
120,-36.31944119693559
121,-36.82292675274649
122,-37.71357515478743
123,-38.90202193194818
124,-40.73064316853627
125,-42.20434412930531
126,-41.084490369702216
127,-36.64609780412107
128,-31.804746236911146
129,-30.8134630874695
130,-34.805189411998406
131,-40.34755291267311
132,-42.67439970792521
133,-39.94837609983858
134,-34.31830534960905
135,-29.660652147968122
136,-28.575963598270494
137,-30.955295352289777
138,-34.37060988659279
139,-35.85892925739762
140,-34.0762504375042
141,-30.362864770185702
142,-27.71854112842808
143,-28.198884308126296
144,-31.167148868576486
145,-34.1072586102486
146,-35.304539137715395
147,-35.51051058784178
148,-36.855155764225714
149,-40.19898471286763
150,-44.06119391402428
151,-46.4718357697136
152,-47.15148635779737
153,-47.278763272295
154,-47.6264204290984
155,-47.57318756211157
156,-46.451748619840956
157,-44.55897255386771
158,-42.5843356970292
159,-40.79329662288591
